scope_type,scope_value,scope_label,template_name,template_label,model_id,model_label,rank_position,probability,subject_set_id,subject_name
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.031,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.001,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.968,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.819,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.15,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.031,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.15,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.849,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.001,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.093,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.021,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.886,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.698,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.209,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.093,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.209,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.77,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.021,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.989,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.011,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.062,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.011,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.007,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.92,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.715,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.221,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.064,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.223,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.772,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,high_school_mathematics,MMLU_S1 (high_school_mathematics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.005,MMLU_S1,high_school_mathematics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.952,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.048,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.048,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.952,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,1.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.002,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.998,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.928,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.002,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.07,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.07,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.93,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,1.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.001,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.999,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.738,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.001,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.261,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.261,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.739,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,1.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.001,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.999,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.931,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.001,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.068,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.068,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.932,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,1.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.306,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.694,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S3,high_school_world_history
